,tome,chapitre,section,id,count,gender,number,mentions,agent,patient,mod,poss,action,affect_emotion,body_parts,capability_obligation,cognition,communication,environment,existence_state,human_relations,motion,not_a_valid_character_attribute,perception,personality_traits,physical_objects,physical_traits,possession,sociological
7012,TOME_III,CHAPITRE_IV,XV,2,"{'occurrence': 7, 'mention_ratio': 0.0824}","{'ratio': 0.7143, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8571000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'ce même dokhtourow', 'c': 1}], 'common': [{'n': 'le dernier', 'c': 1}], 'pronoun': [{'n': 'lui', 'c': 1}, {'n': 'qui', 'c': 1}, {'n': 'il', 'c': 1}, {'n': '-il', 'c': 1}, {'n': 'le', 'c': 1}]}","[{'w': 'trouver', 'i': 299}, {'w': 'rester', 'i': 329}, {'w': 'aller', 'i': 375}, {'w': 'endormir', 'i': 398}]","[{'w': 'rester', 'i': 329}, {'w': 'réveiller', 'i': 408}]","[{'w': 'même', 'i': 295}]",[],0,0,0,0,1,2,0,0,0,3,1,0,0,0,0,0,0
7013,TOME_III,CHAPITRE_IV,XV,3,"{'occurrence': 5, 'mention_ratio': 0.058800000000000005}","{'ratio': 0.6000000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'dokhtourow', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 2}, {'n': 'qui', 'c': 1}, {'n': ""l'"", 'c': 1}]}","[{'w': 'recevoir', 'i': 807}, {'w': 'avoir', 'i': 833}, {'w': 'accompagner', 'i': 919}]","[{'w': 'engager', 'i': 848}]",[],[],0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
7014,TOME_III,CHAPITRE_IV,XV,4,"{'occurrence': 3, 'mention_ratio': 0.035300000000000005}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.33330000000000004, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'bolhovitinow', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 2}]}","[{'w': 'devoir', 'i': 894}, {'w': 'partir', 'i': 913}]",[],[],[],0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7015,TOME_III,CHAPITRE_IV,XV,5,"{'occurrence': 2, 'mention_ratio': 0.0235}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'dorokhow', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}]}",[],[],"[{'w': 'tête', 'i': 90}]","[{'w': 'rapport', 'i': 82}]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7016,TOME_III,CHAPITRE_IV,XV,6,"{'occurrence': 2, 'mention_ratio': 0.0235}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'koutouzow', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'accéder', 'i': 168}]",[],[],[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7017,TOME_III,CHAPITRE_IV,XV,7,"{'occurrence': 2, 'mention_ratio': 0.0235}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'le commandant en chef', 'c': 1}, {'n': 'du commandant en', 'c': 1}], 'pronoun': []}","[{'w': 'continuer', 'i': 181}]",[],[],"[{'w': 'ordre', 'i': 863}]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7018,TOME_III,CHAPITRE_IV,XV,8,"{'occurrence': 2, 'mention_ratio': 0.0235}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'nous', 'c': 1}, {'n': 'nos', 'c': 1}]}",[],[],[],"[{'w': 'guerre', 'i': 303}]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7019,TOME_III,CHAPITRE_IV,XV,9,"{'occurrence': 2, 'mention_ratio': 0.0235}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'nos', 'c': 2}]}",[],[],[],"[{'w': 'troupe', 'i': 429}, {'w': 'gloire', 'i': 499}]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7020,TOME_III,CHAPITRE_IV,XV,10,"{'occurrence': 2, 'mention_ratio': 0.0235}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'dokhtourow', 'c': 1}], 'common': [], 'pronoun': [{'n': 'lui', 'c': 1}]}","[{'w': 'avoir', 'i': 672}]",[],[],"[{'w': 'détachement', 'i': 677}]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7021,TOME_III,CHAPITRE_IV,XV,11,"{'occurrence': 2, 'mention_ratio': 0.0235}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'seslavine', 'c': 1}], 'common': [{'n': 'ce dernier', 'c': 1}], 'pronoun': []}","[{'w': 'amener', 'i': 703}]","[{'w': 'être', 'i': 745}]",[],[],0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7022,TOME_III,CHAPITRE_IV,XV,12,"{'occurrence': 2, 'mention_ratio': 0.0235}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'un soldat français de', 'c': 1}, {'n': 'le soldat', 'c': 1}], 'pronoun': []}","[{'w': 'assurer', 'i': 719}]",[],"[{'w': 'français', 'i': 706}]",[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7023,TOME_III,CHAPITRE_IV,XV,13,"{'occurrence': 2, 'mention_ratio': 0.0235}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'les cosaques du détachement', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'apercevoir', 'i': 756}, {'w': 'confirmer', 'i': 769}]",[],[],[],0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7024,TOME_III,CHAPITRE_IV,XVI,0,"{'occurrence': 51, 'mention_ratio': 0.3669}","{'ratio': 0.4706, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.902, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'du général dokhtourow', 'c': 1}, {'n': 'du général konovnitzine', 'c': 1}, {'n': 'piotr pétrovitch', 'c': 1}, {'n': 'barclay', 'c': 1}, {'n': 'raïevsky', 'c': 1}, {'n': 'yermolow', 'c': 1}, {'n': 'miloradovitch', 'c': 1}, {'n': 'platow', 'c': 1}, {'n': 'bennigsen', 'c': 1}], 'common': [{'n': 'son altesse', 'c': 2}, {'n': 'le général de service', 'c': 1}, {'n': 'au général de service', 'c': 1}, {'n': 'un autre dormeur', 'c': 1}, {'n': 'le général', 'c': 1}, {'n': ""l' homme endormi"", 'c': 1}, {'n': 'du général', 'c': 1}, {'n': 'au général', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 11}, {'n': 'son', 'c': 5}, {'n': 'qui', 'c': 4}, {'n': 'ses', 'c': 3}, {'n': 'lui', 'c': 3}, {'n': 'le', 'c': 2}, {'n': 'sa', 'c': 2}, {'n': 'dont', 'c': 1}, {'n': '-il', 'c': 1}, {'n': 'tu', 'c': 1}]}","[{'w': 'dormir', 'i': 139}, {'w': 'demander', 'i': 602}, {'w': 'décacheter', 'i': 619}, {'w': 'poser', 'i': 630}, {'w': 'passer', 'i': 649}, {'w': 'mettre', 'i': 668}, {'w': 'demander', 'i': 718}, {'w': 'employer', 'i': 730}, {'w': 'trouver', 'i': 743}, {'w': 'loger', 'i': 1083}]","[{'w': 'réveiller', 'i': 278}, {'w': 'réveiller', 'i': 463}]","[{'w': 'malade', 'i': 129}, {'w': 'autre', 'i': 411}, {'w': 'général', 'i': 417}, {'w': 'couteau', 'i': 1024}]","[{'w': 'part', 'i': 174}, {'w': 'aide', 'i': 357}, {'w': 'physionomie', 'i': 550}, {'w': 'air', 'i': 590}, {'w': 'pied', 'i': 634}, {'w': 'botte', 'i': 643}, {'w': 'bonnet', 'i': 647}, {'w': 'favori', 'i': 654}, {'w': 'casquette', 'i': 659}, {'w': 'raison', 'i': 733}, {'w': 'intelligence', 'i': 736}, {'w': 'devoir', 'i': 777}]",4,1,4,0,2,2,0,3,2,2,3,0,2,3,0,0,0
7025,TOME_III,CHAPITRE_IV,XVI,1,"{'occurrence': 30, 'mention_ratio': 0.21580000000000002}","{'ratio': 0.3667, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8667, 'inference': {'Singular': 0.92, 'Plural': 0.08}, 'max': 0.92, 'argmax': 'Singular'}","{'proper': [{'n': 'konovnitzine', 'c': 1}, {'n': 'scherbinine', 'c': 1}, {'n': 'aide de camp du général konovnitzine', 'c': 1}], 'common': [{'n': 'votre noblesse', 'c': 2}, {'n': 'le premier', 'c': 2}, {'n': 'un domestique militaire', 'c': 1}, {'n': 'le domestique', 'c': 1}, {'n': 'au domestique', 'c': 1}, {'n': ""l' officier"", 'c': 1}], 'pronoun': [{'n': ""j'"", 'c': 4}, {'n': 'vous', 'c': 2}, {'n': 'qui', 'c': 2}, {'n': '-il', 'c': 2}, {'n': 'je', 'c': 1}, {'n': 'son', 'c': 1}, {'n': 'ce', 'c': 1}, {'n': 'te', 'c': 1}, {'n': 'tu', 'c': 1}, {'n': 'celui', 'c': 1}, {'n': 'sa', 'c': 1}, {'n': 'le', 'c': 1}, {'n': ""l' autre"", 'c': 1}]}","[{'w': 'dire', 'i': 163}, {'w': 'aller', 'i': 194}, {'w': 'reprendre', 'i': 302}, {'w': 'avoir', 'i': 307}, {'w': 'avoir', 'i': 327}, {'w': 'parler', 'i': 353}, {'w': 'trouver', 'i': 367}, {'w': 'trouver', 'i': 371}, {'w': 'poursuivre', 'i': 374}, {'w': 'répondre', 'i': 440}]","[{'w': 'suivre', 'i': 183}, {'w': 'reconnaître', 'i': 398}]","[{'w': 'militaire', 'i': 149}]","[{'w': 'voix', 'i': 144}, {'w': 'côté', 'i': 198}, {'w': 'ordre', 'i': 308}, {'w': 'lumière', 'i': 330}, {'w': 'main', 'i': 380}, {'w': 'rapport', 'i': 613}]",0,1,2,0,2,5,0,1,0,1,4,2,0,1,0,0,0
7026,TOME_III,CHAPITRE_IV,XVI,2,"{'occurrence': 15, 'mention_ratio': 0.10790000000000001}","{'ratio': 0.4, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8667, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'konovnitzine', 'c': 1}, {'n': 'toll', 'c': 1}], 'common': [{'n': 'homme de fort peu de capacités et de connaissances', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 5}, {'n': 'lui', 'c': 3}, {'n': 'sa', 'c': 1}, {'n': ""l'"", 'c': 1}, {'n': 'qui', 'c': 1}, {'n': 'ses', 'c': 1}]}","[{'w': 'sembler', 'i': 796}, {'w': 'faire', 'i': 850}, {'w': 'trouver', 'i': 864}, {'w': 'remplir', 'i': 876}, {'w': 'empresser', 'i': 1073}]","[{'w': 'envoyer', 'i': 922}]",[],"[{'w': 'réputation', 'i': 825}, {'w': 'homme', 'i': 830}, {'w': 'combinaison', 'i': 1079}]",0,0,0,0,2,1,0,0,1,1,1,0,1,0,0,0,2
7027,TOME_III,CHAPITRE_IV,XVI,3,"{'occurrence': 9, 'mention_ratio': 0.06470000000000001}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'bolhovitinow', 'c': 1}], 'common': [{'n': ""l' envoyé"", 'c': 1}], 'pronoun': [{'n': 'son', 'c': 2}, {'n': '-il', 'c': 2}, {'n': 'je', 'c': 2}, {'n': 'il', 'c': 1}]}","[{'w': 'arriver', 'i': 37}, {'w': 'entrer', 'i': 86}, {'w': 'dire', 'i': 108}, {'w': 'reprendre', 'i': 179}, {'w': 'avoir', 'i': 267}, {'w': 'avouer', 'i': 274}, {'w': 'dire', 'i': 280}]",[],[],"[{'w': 'cosaque', 'i': 79}, {'w': 'cheval', 'i': 84}, {'w': 'envie', 'i': 270}]",0,2,0,0,1,3,0,0,0,2,1,0,0,1,0,0,0
7028,TOME_III,CHAPITRE_IV,XVI,4,"{'occurrence': 5, 'mention_ratio': 0.036000000000000004}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'le capitaine', 'c': 5}], 'pronoun': []}","[{'w': 'écrier', 'i': 227}, {'w': 'bâiller', 'i': 259}, {'w': 'étirer', 'i': 262}, {'w': 'demander', 'i': 426}]","[{'w': 'réveiller', 'i': 157}, {'w': 'éveiller', 'i': 200}]",[],[],2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
7029,TOME_III,CHAPITRE_IV,XVI,5,"{'occurrence': 5, 'mention_ratio': 0.036000000000000004}","{'ratio': 0.8, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'konovnitzine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 2}, {'n': 'son', 'c': 1}, {'n': 'le', 'c': 1}]}","[{'w': 'sentir', 'i': 1033}, {'w': 'prendre', 'i': 1045}, {'w': 'entrer', 'i': 1061}]",[],"[{'w': 'premier', 'i': 902}]","[{'w': 'mal', 'i': 981}]",0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
7030,TOME_III,CHAPITRE_IV,XVI,6,"{'occurrence': 3, 'mention_ratio': 0.0216}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'scherbinine', 'c': 1}], 'common': [], 'pronoun': [{'n': '-il', 'c': 2}]}","[{'w': 'dire', 'i': 467}, {'w': 'dire', 'i': 512}]",[],[],[],0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7031,TOME_III,CHAPITRE_IV,XVI,7,"{'occurrence': 2, 'mention_ratio': 0.014400000000000001}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'les prisonniers , les cosaques', 'c': 1}], 'pronoun': [{'n': 'tous', 'c': 1}]}","[{'w': 'dire', 'i': 452}]",[],[],[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7032,TOME_III,CHAPITRE_IV,XVII,0,"{'occurrence': 25, 'mention_ratio': 0.25}","{'ratio': 0.44, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'koutouzow', 'c': 1}], 'common': [{'n': 'son état - major', 'c': 1}, {'n': 'altesse', 'c': 1}, {'n': 'mon ami', 'c': 1}, {'n': ""l' officier"", 'c': 1}, {'n': ""l' envoyé"", 'c': 1}], 'pronoun': [{'n': 'il', 'c': 7}, {'n': 'son', 'c': 3}, {'n': 'sa', 'c': 2}, {'n': '-il', 'c': 1}, {'n': 'mes', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': 'le', 'c': 1}, {'n': 'toi', 'c': 1}, {'n': 'tu', 'c': 1}, {'n': ""m'"", 'c': 1}]}","[{'w': 'dormir', 'i': 8}, {'w': 'sommeiller', 'i': 12}, {'w': 'étendre', 'i': 24}, {'w': 'passer', 'i': 34}, {'w': 'dire', 'i': 120}, {'w': 'attendre', 'i': 226}, {'w': 'apporter', 'i': 691}, {'w': 'commencer', 'i': 707}, {'w': 'achever', 'i': 736}, {'w': 'taire', 'i': 741}]","[{'w': 'confirmer', 'i': 305}, {'w': 'dire', 'i': 655}]",[],"[{'w': 'lit', 'i': 27}, {'w': 'main', 'i': 48}, {'w': 'œil', 'i': 52}, {'w': 'allié', 'i': 155}, {'w': 'récit', 'i': 738}]",1,0,2,0,1,5,1,0,1,4,0,1,0,0,0,1,0
7033,TOME_III,CHAPITRE_IV,XVII,1,"{'occurrence': 17, 'mention_ratio': 0.17}","{'ratio': 0.29410000000000003, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.9412, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'koutouzow', 'c': 1}], 'common': [{'n': 'le maréchal', 'c': 1}, {'n': 'dernier', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 4}, {'n': 'sa', 'c': 3}, {'n': 'son', 'c': 3}, {'n': 'ses', 'c': 2}, {'n': 'lui', 'c': 1}, {'n': 'me', 'c': 1}]}","[{'w': 'désirer', 'i': 402}, {'w': 'permettre', 'i': 409}, {'w': 'prévoir', 'i': 483}, {'w': 'entendre', 'i': 503}, {'w': 'écrier', 'i': 541}]",[],"[{'w': 'seul', 'i': 480}]","[{'w': 'vie', 'i': 437}, {'w': 'conversation', 'i': 443}, {'w': 'état', 'i': 446}, {'w': 'correspondance', 'i': 451}, {'w': 'ami', 'i': 458}, {'w': 'désir', 'i': 492}]",0,0,0,0,4,1,0,0,2,0,1,1,0,0,0,2,1
7034,TOME_III,CHAPITRE_IV,XVII,2,"{'occurrence': 9, 'mention_ratio': 0.09}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'toll', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 2}, {'n': ""l'"", 'c': 1}, {'n': 'sa', 'c': 1}, {'n': 'mon', 'c': 1}, {'n': 'tu', 'c': 1}, {'n': 'ma', 'c': 1}, {'n': '-il', 'c': 1}]}","[{'w': 'faire', 'i': 748}, {'w': 'retourner', 'i': 777}, {'w': 'exaucer', 'i': 802}]","[{'w': 'arrêter', 'i': 757}]",[],"[{'w': 'figure', 'i': 770}, {'w': 'créateur', 'i': 798}, {'w': 'prière', 'i': 804}]",0,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
7035,TOME_III,CHAPITRE_IV,XVII,3,"{'occurrence': 7, 'mention_ratio': 0.07}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'koutouzow', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 3}, {'n': 'lui', 'c': 2}, {'n': 'toi', 'c': 1}]}","[{'w': 'renverser', 'i': 612}]",[],[],"[{'w': 'lit', 'i': 615}, {'w': 'poids', 'i': 623}, {'w': 'œil', 'i': 630}]",0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7036,TOME_III,CHAPITRE_IV,XVII,4,"{'occurrence': 6, 'mention_ratio': 0.06}","{'ratio': 0.16670000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 0.33, 'Plural': 0.67}, 'max': 0.67, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': ""l' ennemi"", 'c': 1}, {'n': ""l' armée française"", 'c': 1}, {'n': 'des français', 'c': 1}], 'pronoun': [{'n': 'ils', 'c': 2}, {'n': 'son', 'c': 1}]}","[{'w': 'devoir', 'i': 116}, {'w': 'proposer', 'i': 234}, {'w': 'passer', 'i': 286}]","[{'w': 'attaquer', 'i': 108}]","[{'w': 'français', 'i': 289}]","[{'w': 'départ', 'i': 299}, {'w': 'défaite', 'i': 474}]",2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1
7037,TOME_III,CHAPITRE_IV,XVII,5,"{'occurrence': 6, 'mention_ratio': 0.06}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'koutouzow', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 2}, {'n': 'sa', 'c': 1}, {'n': '-il', 'c': 1}, {'n': 'ce', 'c': 1}]}","[{'w': 'savoir', 'i': 358}, {'w': 'savoir', 'i': 370}]",[],[],"[{'w': 'expérience', 'i': 355}]",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
7038,TOME_III,CHAPITRE_IV,XVII,6,"{'occurrence': 5, 'mention_ratio': 0.05}","{'ratio': 0.2, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'toll', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 2}, {'n': 'mon', 'c': 1}, {'n': '-il', 'c': 1}]}","[{'w': 'faire', 'i': 555}]",[],[],"[{'w': 'ami', 'i': 659}, {'w': 'chemise', 'i': 674}]",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7039,TOME_III,CHAPITRE_IV,XVII,7,"{'occurrence': 2, 'mention_ratio': 0.02}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'bennigsen', 'c': 1}], 'common': [{'n': ""le personnage le plus puissant de l' état - major"", 'c': 1}], 'pronoun': []}",[],[],"[{'w': 'puissant', 'i': 67}]",[],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7040,TOME_III,CHAPITRE_IV,XVII,8,"{'occurrence': 2, 'mention_ratio': 0.02}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'koutouzow', 'c': 1}], 'common': [], 'pronoun': [{'n': 'celui-ci', 'c': 1}]}",[],"[{'w': 'éviter', 'i': 81}]",[],[],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7041,TOME_III,CHAPITRE_IV,XVII,9,"{'occurrence': 2, 'mention_ratio': 0.02}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [{'n': 'toll , konovnitzine et bolhovitinow', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}]}",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,TOME_III,CHAPITRE_IV,XVII,10,"{'occurrence': 2, 'mention_ratio': 0.02}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'le', 'c': 1}, {'n': '-il', 'c': 1}]}",[],"[{'w': 'venir', 'i': 598}]",[],[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7043,TOME_III,CHAPITRE_IV,XVII,11,"{'occurrence': 2, 'mention_ratio': 0.02}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'bolhovitinow', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 1}]}",[],[],[],"[{'w': 'physionomie', 'i': 643}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
